Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*NON	*CHF	*FAN	*OLN	
26230.44	26230440	26231.35	26231350	0.91	910															
26231.35	26231350	26232.85	26232850	1.5	1500															
26233.65	26233650	26234.96	26234960	1.31	1310															
26240.99	26240990	26242.13	26242130	1.14	1140															
26246.89	26246890	26249.15	26249150	2.26	2260															
26252.75	26252750	26253.75	26253750	1.0	1000															
26256.02	26256020	26257.12	26257120	1.1	1100															
26262.75	26262750	26264.09	26264090	1.34	1340															
26266.61	26266610	26267.61	26267610	1.0	1000															
26271.65	26271650	26272.25	26272250	0.6	600															
26273.11	26273110	26274.11	26274110	1.0	1000															
26275.67	26275670	26277.42	26277420	1.75	1750															
26295.98	26295980	26296.98	26296980	1.0	1000															
26302.26	26302260	26306.58	26306580	4.32	4320															
26307.38	26307380	26308.83	26308830	1.45	1450															
26313.5	26313500	26314.1	26314100	0.6	600															
26315.0	26315000	26316.03	26316030	1.03	1030															
26317.4	26317400	26319.35	26319350	1.95	1950															
26320.24	26320240	26321.25	26321250	1.01	1010															
26324.08	26324080	26325.48	26325480	1.4	1400															
26327.23	26327230	26328.31	26328310	1.08	1080															
26328.96	26328960	26329.98	26329980	1.02	1020															
26330.8	26330800	26331.85	26331850	1.05	1050															
26332.72	26332720	26333.52	26333520	0.8	800															
26334.64	26334640	26336.13	26336130	1.49	1490															
26336.93	26336930	26339.14	26339140	2.21	2210															
26339.94	26339940	26341.75	26341750	1.81	1810															
26343.18	26343180	26346.4	26346400	3.22	3220															
26347.77	26347770	26348.37	26348370	0.6	600															
26357.87	26357870	26359.15	26359150	1.28	1280															
26359.95	26359950	26360.95	26360950	1.0	1000															
26361.77	26361770	26362.37	26362370	0.6	600															
26364.44	26364440	26367.49	26367490	3.05	3050															
26369.44	26369440	26370.04	26370040	0.6	600															
26370.95	26370950	26372.64	26372640	1.69	1690															
26373.44	26373440	26376.06	26376060	2.62	2620															
26379.73	26379730	26380.73	26380730	1.0	1000															
26387.4	26387400	26388.4	26388400	1.0	1000															
26399.3	26399300	26400.81	26400810	1.51	1510															
26401.95	26401950	26402.95	26402950	1.0	1000															
26403.55	26403550	26406.06	26406060	2.51	2510															
26415.4	26415400	26417.59	26417590	2.19	2190															
26420.35	26420350	26421.37	26421370	1.02	1020															
26435.24	26435240	26436.46	26436460	1.22	1220															
26443.02	26443020	26444.02	26444020	1.0	1000															
26457.64	26457640	26460.33	26460330	2.69	2690															
26462.78	26462780	26464.04	26464040	1.26	1260															
26477.48	26477480	26478.93	26478930	1.45	1450															
26481.32	26481320	26482.43	26482430	1.11	1110															
26482.43	26482430	26484.04	26484040	1.61	1610															
26491.44	26491440	26492.54	26492540	1.1	1100															
26498.44	26498440	26499.67	26499670	1.23	1230															
26502.68	26502680	26503.68	26503680	1.0	1000															
26504.51	26504510	26505.51	26505510	1.0	1000															
26507.98	26507980	26511.09	26511090	3.11	3110															
26518.24	26518240	26519.04	26519040	0.8	800															
26526.05	26526050	26528.08	26528080	2.03	2030															
26558.36	26558360	26559.36	26559360	1.0	1000															
26575.3	26575300	26576.69	26576690	1.39	1390															
26607.58	26607580	26608.42	26608420	0.84	840															
26703.4	26703400	26704.57	26704570	1.17	1170															
26712.69	26712690	26714.12	26714120	1.43	1430															
27214.65	27214650	27215.65	27215650	1.0	1000															
30146.88	30146880	30147.89	30147890	1.01	1010															
30148.69	30148690	30149.69	30149690	1.0	1000															
30149.69	30149690	30150.49	30150490	0.8	800															
30159.17	30159170	30162.16	30162160	2.99	2990															
30200.94	30200940	30202.18	30202180	1.24	1240															
30205.03	30205030	30206.07	30206070	1.04	1040															
30206.07	30206070	30206.67	30206670	0.6	600															
30206.67	30206670	30207.67	30207670	1.0	1000															
30212.46	30212460	30218.06	30218060	5.6	5600															
30226.06	30226060	30227.06	30227060	1.0	1000															
30259.52	30259520	30260.12	30260120	0.6	600															
30264.44	30264440	30265.78	30265780	1.34	1340															
30290.45	30290450	30291.25	30291250	0.8	800															
30291.25	30291250	30292.25	30292250	1.0	1000															
30292.25	30292250	30292.89	30292890	0.64	640															
30292.89	30292890	30293.89	30293890	1.0	1000															
30295.69	30295690	30303.48	30303480	7.79	7790															
30359.63	30359630	30360.63	30360630	1.0	1000															
30361.43	30361430	30362.43	30362430	1.0	1000															
30363.43	30363430	30365.08	30365080	1.65	1650															
30388.0	30388000	30389.39	30389390	1.39	1390															
30390.58	30390580	30391.87	30391870	1.29	1290															
30394.55	30394550	30395.55	30395550	1.0	1000															
30413.33	30413330	30414.13	30414130	0.8	800															
30432.33	30432330	30433.95	30433950	1.62	1620															
30446.86	30446860	30447.87	30447870	1.01	1010															
30447.87	30447870	30448.77	30448770	0.9	900															
30454.34	30454340	30456.94	30456940	2.6	2600															
30457.88	30457880	30459.17	30459170	1.29	1290															
30470.82	30470820	30472.73	30472730	1.91	1910															
30477.9	30477900	30480.4	30480400	2.5	2500															
30481.4	30481400	30484.23	30484230	2.83	2830															
30485.23	30485230	30488.16	30488160	2.93	2930															
30491.14	30491140	30492.15	30492150	1.01	1010															
30492.95	30492950	30494.52	30494520	1.57	1570															
30495.32	30495320	30496.64	30496640	1.32	1320															
30497.51	30497510	30501.36	30501360	3.85	3850															
30505.21	30505210	30505.81	30505810	0.6	600															
30505.81	30505810	30507.07	30507070	1.26	1260															
30517.06	30517060	30519.27	30519270	2.21	2210															
30521.47	30521470	30524.52	30524520	3.05	3050															
30549.1	30549100	30550.53	30550530	1.43	1430															
30551.36	30551360	30554.43	30554430	3.07	3070															
30555.03	30555030	30557.48	30557480	2.45	2450															
30558.48	30558480	30560.43	30560430	1.95	1950															
30561.91	30561910	30566.67	30566670	4.76	4760															
30567.8	30567800	30573.28	30573280	5.48	5480															
30573.28	30573280	30573.88	30573880	0.6	600															
30573.88	30573880	30575.45	30575450	1.57	1570															
30576.51	30576510	30578.97	30578970	2.46	2460															
30580.01	30580010	30582.24	30582240	2.23	2230															
30583.28	30583280	30584.76	30584760	1.48	1480															
30585.76	30585760	30593.01	30593010	7.25	7250															
30593.01	30593010	30593.63	30593630	0.62	620															
30593.63	30593630	30597.39	30597390	3.76	3760															
30598.2	30598200	30602.3	30602300	4.1	4100															
30603.11	30603110	30606.66	30606660	3.55	3550															
30607.66	30607660	30609.01	30609010	1.35	1350															
30609.83	30609830	30610.83	30610830	1.0	1000															
30613.65	30613650	30616.24	30616240	2.59	2590															
30617.25	30617250	30618.6	30618600	1.35	1350															
30620.01	30620010	30621.36	30621360	1.35	1350															
30626.24	30626240	30626.94	30626940	0.7	700															
30627.74	30627740	30629.5	30629500	1.76	1760															
30641.29	30641290	30643.27	30643270	1.98	1980															
30649.64	30649640	30650.24	30650240	0.6	600															
30663.41	30663410	30665.78	30665780	2.37	2370															
30665.78	30665780	30666.66	30666660	0.88	880															
30667.92	30667920	30670.51	30670510	2.59	2590															
30671.51	30671510	30674.78	30674780	3.27	3270															
30680.42	30680420	30681.22	30681220	0.8	800															
30709.52	30709520	30712.23	30712230	2.71	2710															
30713.03	30713030	30715.01	30715010	1.98	1980															
30715.86	30715860	30716.86	30716860	1.0	1000															
30716.86	30716860	30717.68	30717680	0.82	820															
30735.85	30735850	30738.8	30738800	2.95	2950															
30743.83	30743830	30747.01	30747010	3.18	3180															
30752.85	30752850	30755.4	30755400	2.55	2550															
30768.86	30768860	30769.75	30769750	0.89	890															
30769.75	30769750	30772.73	30772730	2.98	2980															
30773.91	30773910	30775.77	30775770	1.86	1860															
30776.57	30776570	30778.04	30778040	1.47	1470															
30781.69	30781690	30782.94	30782940	1.25	1250															
30783.94	30783940	30787.6	30787600	3.66	3660															
30787.6	30787600	30788.37	30788370	0.77	770															
30788.37	30788370	30791.26	30791260	2.89	2890															
30793.38	30793380	30795.72	30795720	2.34	2340															
30796.63	30796630	30797.63	30797630	1.0	1000															
30798.23	30798230	30801.18	30801180	2.95	2950															
30816.49	30816490	30817.93	30817930	1.44	1440															
30827.15	30827150	30831.14	30831140	3.99	3990															
30840.35	30840350	30841.86	30841860	1.51	1510															
30842.86	30842860	30843.86	30843860	1.0	1000															
30853.53	30853530	30858.03	30858030	4.5	4500															
30859.6	30859600	30861.03	30861030	1.43	1430															
30865.04	30865040	30866.04	30866040	1.0	1000															
30879.93	30879930	30881.43	30881430	1.5	1500															
30895.71	30895710	30896.89	30896890	1.18	1180															
30936.75	30936750	30938.39	30938390	1.64	1640															
30946.56	30946560	30947.46	30947460	0.9	900															
30948.73	30948730	30950.34	30950340	1.61	1610															
30996.36	30996360	30997.71	30997710	1.35	1350															
31116.27	31116270	31117.27	31117270	1.0	1000															
31128.61	31128610	31130.66	31130660	2.05	2050															
31138.12	31138120	31139.12	31139120	1.0	1000															
31143.97	31143970	31145.75	31145750	1.78	1780															
31148.85	31148850	31151.06	31151060	2.21	2210															
31158.56	31158560	31159.78	31159780	1.22	1220															
31164.98	31164980	31166.08	31166080	1.1	1100															
31167.08	31167080	31169.9	31169900	2.82	2820															
31195.22	31195220	31196.29	31196290	1.07	1070															
31197.09	31197090	31198.55	31198550	1.46	1460															
31220.71	31220710	31222.11	31222110	1.4	1400															
31244.55	31244550	31246.3	31246300	1.75	1750															
31298.9	31298900	31300.59	31300590	1.69	1690															
31301.19	31301190	31302.23	31302230	1.04	1040															
31393.27	31393270	31394.27	31394270	1.0	1000															
31404.27	31404270	31408.77	31408770	4.5	4500															
31409.37	31409370	31410.98	31410980	1.61	1610															
31411.65	31411650	31414.48	31414480	2.83	2830															
31498.74	31498740	31502.17	31502170	3.43	3430															
31526.66	31526660	31527.66	31527660	1.0	1000															
31590.13	31590130	31590.94	31590940	0.81	810															
31612.58	31612580	31614.89	31614890	2.31	2310															
31657.04	31657040	31657.86	31657860	0.82	820															
31678.78	31678780	31679.86	31679860	1.08	1080															
31681.02	31681020	31682.06	31682060	1.04	1040															
31701.79	31701790	31702.81	31702810	1.02	1020															
31702.81	31702810	31703.68	31703680	0.87	870															
31704.68	31704680	31707.1	31707100	2.42	2420															
31754.1	31754100	31755.4	31755400	1.3	1300															
31770.74	31770740	31772.31	31772310	1.57	1570															
31796.27	31796270	31797.51	31797510	1.24	1240															
31818.34	31818340	31819.34	31819340	1.0	1000															
31825.97	31825970	31827.62	31827620	1.65	1650															
31833.36	31833360	31836.11	31836110	2.75	2750															
31850.15	31850150	31851.32	31851320	1.17	1170															
31855.84	31855840	31856.98	31856980	1.14	1140															
31942.65	31942650	31943.45	31943450	0.8	800															
31995.32	31995320	31996.51	31996510	1.19	1190															
32599.34	32599340	32600.82	32600820	1.48	1480															
32607.1	32607100	32609.48	32609480	2.38	2380															
32652.56	32652560	32654.18	32654180	1.62	1620															
33078.28	33078280	33079.45	33079450	1.17	1170															
33115.4	33115400	33117.41	33117410	2.01	2010															
